anio,mes,indice_tiempo,provincia,concepto,cantidad_mm3
2014,6,2014-06,Estado Nacional,Producción convencional,399046.737
2014,6,2014-06,Estado Nacional,Shale gas,0
2014,6,2014-06,Estado Nacional,Tight gas,0
2014,6,2014-06,Formosa,Producción convencional,1994.14
2014,6,2014-06,Formosa,Shale gas,0
2014,6,2014-06,Formosa,Tight gas,0
2014,6,2014-06,Jujuy,Producción convencional,368.680
2014,6,2014-06,Jujuy,Shale gas,0
2014,6,2014-06,Jujuy,Tight gas,0
2014,6,2014-06,La Pampa,Producción convencional,41313.81800000
2014,6,2014-06,La Pampa,Shale gas,0
2014,6,2014-06,La Pampa,Tight gas,0
2014,6,2014-06,La Rioja,Producción convencional,0
2014,6,2014-06,La Rioja,Shale gas,0
2014,6,2014-06,La Rioja,Tight gas,0
2014,6,2014-06,Mendoza,Producción convencional,182825.24650001
2014,6,2014-06,Mendoza,Shale gas,5.99
2014,6,2014-06,Mendoza,Tight gas,6249.50
2014,6,2014-06,Neuquén,Producción convencional,1218171.79186000
2014,6,2014-06,Neuquén,Shale gas,38808.840640
2014,6,2014-06,Neuquén,Tight gas,288547.59529
2014,6,2014-06,Rio Negro,Producción convencional,81328.97400000
2014,6,2014-06,Rio Negro,Shale gas,0
2014,6,2014-06,Rio Negro,Tight gas,59091.081
2014,6,2014-06,Salta,Producción convencional,235100.53400000
2014,6,2014-06,Salta,Shale gas,0
2014,6,2014-06,Salta,Tight gas,0
2014,6,2014-06,San Juan,Producción convencional,0
2014,6,2014-06,San Juan,Shale gas,0
2014,6,2014-06,San Juan,Tight gas,0
2014,6,2014-06,Santa Cruz,Producción convencional,315318.8882
2014,6,2014-06,Santa Cruz,Shale gas,0
2014,6,2014-06,Santa Cruz,Tight gas,1901.579
2014,6,2014-06,Tierra del Fuego,Producción convencional,288414.160
2014,6,2014-06,Tierra del Fuego,Shale gas,0
2014,6,2014-06,Tierra del Fuego,Tight gas,0
2014,7,2014-07,Chubut,Producción convencional,293837.139085774
2014,7,2014-07,Chubut,Shale gas,924.76
2014,7,2014-07,Chubut,Tight gas,0
2014,7,2014-07,Córdoba,Producción convencional,0
2014,7,2014-07,Córdoba,Shale gas,0
2014,7,2014-07,Córdoba,Tight gas,0
2014,7,2014-07,Estado Nacional,Producción convencional,419120.763
2014,7,2014-07,Estado Nacional,Shale gas,0
2014,7,2014-07,Estado Nacional,Tight gas,0
2014,7,2014-07,Formosa,Producción convencional,2148.178
2014,7,2014-07,Formosa,Shale gas,0
2014,7,2014-07,Formosa,Tight gas,0
2014,7,2014-07,Jujuy,Producción convencional,364.390
2014,7,2014-07,Jujuy,Shale gas,0
2014,7,2014-07,Jujuy,Tight gas,0
2014,7,2014-07,La Pampa,Producción convencional,43723.12000000
2014,7,2014-07,La Pampa,Shale gas,0
2014,7,2014-07,La Pampa,Tight gas,0
2014,7,2014-07,La Rioja,Producción convencional,0
2014,7,2014-07,La Rioja,Shale gas,0
2014,7,2014-07,La Rioja,Tight gas,0
2014,7,2014-07,Mendoza,Producción convencional,190565.18860001
2014,7,2014-07,Mendoza,Shale gas,5.37
2014,7,2014-07,Mendoza,Tight gas,7394.68
2014,7,2014-07,Neuquén,Producción convencional,1252466.15656000
2014,7,2014-07,Neuquén,Shale gas,44037.893080
2014,7,2014-07,Neuquén,Tight gas,319506.47952
2014,7,2014-07,Rio Negro,Producción convencional,80713.64200000
2014,7,2014-07,Rio Negro,Shale gas,0
2014,7,2014-07,Rio Negro,Tight gas,59027.974
2014,7,2014-07,Salta,Producción convencional,239141.53400000
2014,7,2014-07,Salta,Shale gas,0
2014,7,2014-07,Salta,Tight gas,0
2014,7,2014-07,San Juan,Producción convencional,0
2014,7,2014-07,San Juan,Shale gas,0
2014,7,2014-07,San Juan,Tight gas,0
2014,7,2014-07,Santa Cruz,Producción convencional,319844.90198
2014,7,2014-07,Santa Cruz,Shale gas,0
2014,7,2014-07,Santa Cruz,Tight gas,1799.942
2014,7,2014-07,Tierra del Fuego,Producción convencional,299752.512
2014,7,2014-07,Tierra del Fuego,Shale gas,0
2014,7,2014-07,Tierra del Fuego,Tight gas,0
2014,8,2014-08,Chubut,Producción convencional,298655.701662932
2014,8,2014-08,Chubut,Shale gas,152.83
2014,8,2014-08,Chubut,Tight gas,0
2014,8,2014-08,Córdoba,Producción convencional,0
2014,8,2014-08,Córdoba,Shale gas,0
2014,8,2014-08,Córdoba,Tight gas,0
2014,8,2014-08,Estado Nacional,Producción convencional,408510.723
2014,8,2014-08,Estado Nacional,Shale gas,0
2014,8,2014-08,Estado Nacional,Tight gas,0
2014,8,2014-08,Formosa,Producción convencional,2268.611
2014,8,2014-08,Formosa,Shale gas,0
2014,8,2014-08,Formosa,Tight gas,0
2014,8,2014-08,Jujuy,Producción convencional,381.370
2014,8,2014-08,Jujuy,Shale gas,0
2014,8,2014-08,Jujuy,Tight gas,0
2014,8,2014-08,La Pampa,Producción convencional,42157.23800000
2014,8,2014-08,La Pampa,Shale gas,0
2014,8,2014-08,La Pampa,Tight gas,0
2014,8,2014-08,La Rioja,Producción convencional,0
2014,8,2014-08,La Rioja,Shale gas,0
2014,8,2014-08,La Rioja,Tight gas,0
2014,8,2014-08,Mendoza,Producción convencional,189352.33339000
2014,8,2014-08,Mendoza,Shale gas,4.16
2014,8,2014-08,Mendoza,Tight gas,7726.70
2014,8,2014-08,Neuquén,Producción convencional,1238363.51269000
2014,8,2014-08,Neuquén,Shale gas,49389.231800
2014,8,2014-08,Neuquén,Tight gas,345585.71625
2014,8,2014-08,Rio Negro,Producción convencional,81552.39500000
2014,8,2014-08,Rio Negro,Shale gas,0
2014,8,2014-08,Rio Negro,Tight gas,59137.418
2014,8,2014-08,Salta,Producción convencional,237216.52500000
2014,8,2014-08,Salta,Shale gas,0
2014,8,2014-08,Salta,Tight gas,0
2014,8,2014-08,San Juan,Producción convencional,0
2014,8,2014-08,San Juan,Shale gas,0
2014,8,2014-08,San Juan,Tight gas,0
2014,8,2014-08,Santa Cruz,Producción convencional,308392.12913
2014,8,2014-08,Santa Cruz,Shale gas,0
2014,8,2014-08,Santa Cruz,Tight gas,2182.045
2014,8,2014-08,Tierra del Fuego,Producción convencional,287848.129
2014,8,2014-08,Tierra del Fuego,Shale gas,0
2014,8,2014-08,Tierra del Fuego,Tight gas,0
2014,9,2014-09,Chubut,Producción convencional,287160.874215919
2014,9,2014-09,Chubut,Shale gas,23.39
2014,9,2014-09,Chubut,Tight gas,0
2014,9,2014-09,Córdoba,Producción convencional,0
2014,9,2014-09,Córdoba,Shale gas,0
2014,9,2014-09,Córdoba,Tight gas,0
2014,9,2014-09,Estado Nacional,Producción convencional,403049.393
2014,9,2014-09,Estado Nacional,Shale gas,0
2014,9,2014-09,Estado Nacional,Tight gas,0
2014,9,2014-09,Formosa,Producción convencional,2705.986
2014,9,2014-09,Formosa,Shale gas,0
2014,9,2014-09,Formosa,Tight gas,0
2014,9,2014-09,Jujuy,Producción convencional,361.960
2014,9,2014-09,Jujuy,Shale gas,0
2014,9,2014-09,Jujuy,Tight gas,0
2014,9,2014-09,La Pampa,Producción convencional,40785.49600000
2014,9,2014-09,La Pampa,Shale gas,0
2014,9,2014-09,La Pampa,Tight gas,0
2014,9,2014-09,La Rioja,Producción convencional,0
2014,9,2014-09,La Rioja,Shale gas,0
2014,9,2014-09,La Rioja,Tight gas,0
2014,9,2014-09,Mendoza,Producción convencional,186273.11777000
2014,9,2014-09,Mendoza,Shale gas,3.75
2014,9,2014-09,Mendoza,Tight gas,7298.82
2014,9,2014-09,Neuquén,Producción convencional,1188220.53220000
2014,9,2014-09,Neuquén,Shale gas,55157.581070
2014,9,2014-09,Neuquén,Tight gas,336712.99273
2014,9,2014-09,Rio Negro,Producción convencional,79301.65200000
2014,9,2014-09,Rio Negro,Shale gas,0
2014,9,2014-09,Rio Negro,Tight gas,56780.160
2014,9,2014-09,Salta,Producción convencional,229353.36600000
2014,9,2014-09,Salta,Shale gas,0
2014,9,2014-09,Salta,Tight gas,0
2014,9,2014-09,San Juan,Producción convencional,0
2014,9,2014-09,San Juan,Shale gas,0
2014,9,2014-09,San Juan,Tight gas,0
2014,9,2014-09,Santa Cruz,Producción convencional,307809.08307
2014,9,2014-09,Santa Cruz,Shale gas,0
2014,9,2014-09,Santa Cruz,Tight gas,2442.702
2014,9,2014-09,Tierra del Fuego,Producción convencional,272190.581
2014,9,2014-09,Tierra del Fuego,Shale gas,0
2014,9,2014-09,Tierra del Fuego,Tight gas,0
2014,10,2014-10,Chubut,Producción convencional,294269.6041043098355
2014,10,2014-10,Chubut,Shale gas,0
2014,10,2014-10,Chubut,Tight gas,0
2014,10,2014-10,Córdoba,Producción convencional,0
2014,10,2014-10,Córdoba,Shale gas,0
2014,10,2014-10,Córdoba,Tight gas,0
2014,10,2014-10,Estado Nacional,Producción convencional,344572.168
2014,10,2014-10,Estado Nacional,Shale gas,0
2014,10,2014-10,Estado Nacional,Tight gas,0
2014,10,2014-10,Formosa,Producción convencional,2770.712
2014,10,2014-10,Formosa,Shale gas,0
2014,10,2014-10,Formosa,Tight gas,0
2014,10,2014-10,Jujuy,Producción convencional,352.8
2014,10,2014-10,Jujuy,Shale gas,0
2014,10,2014-10,Jujuy,Tight gas,0
2014,10,2014-10,La Pampa,Producción convencional,41142.60000000
2014,10,2014-10,La Pampa,Shale gas,0
2014,10,2014-10,La Pampa,Tight gas,0
2014,10,2014-10,La Rioja,Producción convencional,0
2014,10,2014-10,La Rioja,Shale gas,0
2014,10,2014-10,La Rioja,Tight gas,0
2014,10,2014-10,Mendoza,Producción convencional,194025.83525000
2014,10,2014-10,Mendoza,Shale gas,3.88
2014,10,2014-10,Mendoza,Tight gas,7309.02
2014,10,2014-10,Neuquén,Producción convencional,1211865.63107000
2014,10,2014-10,Neuquén,Shale gas,61787.470330
2014,10,2014-10,Neuquén,Tight gas,352297.3523
2014,10,2014-10,Rio Negro,Producción convencional,79253.34100000
2014,10,2014-10,Rio Negro,Shale gas,0
2014,10,2014-10,Rio Negro,Tight gas,57213.131
2014,10,2014-10,Salta,Producción convencional,234004.18700000
2014,10,2014-10,Salta,Shale gas,0
2014,10,2014-10,Salta,Tight gas,0
2014,10,2014-10,San Juan,Producción convencional,0
2014,10,2014-10,San Juan,Shale gas,0
2014,10,2014-10,San Juan,Tight gas,0
2014,10,2014-10,Santa Cruz,Producción convencional,317185.16955
2014,10,2014-10,Santa Cruz,Shale gas,0
2014,10,2014-10,Santa Cruz,Tight gas,3075.478
2014,10,2014-10,Tierra del Fuego,Producción convencional,281190.249
2014,10,2014-10,Tierra del Fuego,Shale gas,0
2014,10,2014-10,Tierra del Fuego,Tight gas,0
2014,11,2014-11,Chubut,Producción convencional,275384.869551176
2014,11,2014-11,Chubut,Shale gas,0
2014,11,2014-11,Chubut,Tight gas,0
2014,11,2014-11,Córdoba,Producción convencional,0
2014,11,2014-11,Córdoba,Shale gas,0
2014,11,2014-11,Córdoba,Tight gas,0
2014,11,2014-11,Estado Nacional,Producción convencional,389990.626
2014,11,2014-11,Estado Nacional,Shale gas,0
2014,11,2014-11,Estado Nacional,Tight gas,0
2014,11,2014-11,Formosa,Producción convencional,2491.38
2014,11,2014-11,Formosa,Shale gas,0
2014,11,2014-11,Formosa,Tight gas,0
2014,11,2014-11,Jujuy,Producción convencional,376.270
2014,11,2014-11,Jujuy,Shale gas,0
2014,11,2014-11,Jujuy,Tight gas,0
2014,11,2014-11,La Pampa,Producción convencional,39311.87700001
2014,11,2014-11,La Pampa,Shale gas,0
2014,11,2014-11,La Pampa,Tight gas,0
2014,11,2014-11,La Rioja,Producción convencional,0
2014,11,2014-11,La Rioja,Shale gas,0
2014,11,2014-11,La Rioja,Tight gas,0
2014,11,2014-11,Mendoza,Producción convencional,181550.69699000
2014,11,2014-11,Mendoza,Shale gas,4.16
2014,11,2014-11,Mendoza,Tight gas,6769.52
2014,11,2014-11,Neuquén,Producción convencional,1171594.12320000
2014,11,2014-11,Neuquén,Shale gas,64552.6277
2014,11,2014-11,Neuquén,Tight gas,359852.3296
2014,11,2014-11,Rio Negro,Producción convencional,74680.73200000
2014,11,2014-11,Rio Negro,Shale gas,0
2014,11,2014-11,Rio Negro,Tight gas,54328.187
2014,11,2014-11,Salta,Producción convencional,224655.06900000
2014,11,2014-11,Salta,Shale gas,0
2014,11,2014-11,Salta,Tight gas,0
2014,11,2014-11,San Juan,Producción convencional,0
2014,11,2014-11,San Juan,Shale gas,0
2014,11,2014-11,San Juan,Tight gas,0
2014,11,2014-11,Santa Cruz,Producción convencional,298071.29392
2014,11,2014-11,Santa Cruz,Shale gas,0
2014,11,2014-11,Santa Cruz,Tight gas,3226.979
2014,11,2014-11,Tierra del Fuego,Producción convencional,272595.030
2014,11,2014-11,Tierra del Fuego,Shale gas,0
2014,11,2014-11,Tierra del Fuego,Tight gas,0
2014,12,2014-12,Chubut,Producción convencional,293993.774622809
2014,12,2014-12,Chubut,Shale gas,0
2014,12,2014-12,Chubut,Tight gas,0
2014,12,2014-12,Córdoba,Producción convencional,0
2014,12,2014-12,Córdoba,Shale gas,0
2014,12,2014-12,Córdoba,Tight gas,0
2014,12,2014-12,Estado Nacional,Producción convencional,401608.666
2014,12,2014-12,Estado Nacional,Shale gas,0
2014,12,2014-12,Estado Nacional,Tight gas,0
2014,12,2014-12,Formosa,Producción convencional,2275.160
2014,12,2014-12,Formosa,Shale gas,0
2014,12,2014-12,Formosa,Tight gas,0
2014,12,2014-12,Jujuy,Producción convencional,368.820
2014,12,2014-12,Jujuy,Shale gas,0
2014,12,2014-12,Jujuy,Tight gas,0
2014,12,2014-12,La Pampa,Producción convencional,38492.83700000
2014,12,2014-12,La Pampa,Shale gas,0
2014,12,2014-12,La Pampa,Tight gas,0
2014,12,2014-12,La Rioja,Producción convencional,0
2014,12,2014-12,La Rioja,Shale gas,0
2014,12,2014-12,La Rioja,Tight gas,0
2014,12,2014-12,Mendoza,Producción convencional,201490.56407000
2014,12,2014-12,Mendoza,Shale gas,7.83
2014,12,2014-12,Mendoza,Tight gas,6863.36
2014,12,2014-12,Neuquén,Producción convencional,1193302.12700000
2014,12,2014-12,Neuquén,Shale gas,75979.868900
2014,12,2014-12,Neuquén,Tight gas,378674.6948
2014,12,2014-12,Rio Negro,Producción convencional,78215.39000000
2014,12,2014-12,Rio Negro,Shale gas,0
2014,12,2014-12,Rio Negro,Tight gas,55479.905
2014,12,2014-12,Salta,Producción convencional,236738.41400000
2014,12,2014-12,Salta,Shale gas,0
2014,12,2014-12,Salta,Tight gas,0
2014,12,2014-12,San Juan,Producción convencional,0
2014,12,2014-12,San Juan,Shale gas,0
2014,12,2014-12,San Juan,Tight gas,0
2014,12,2014-12,Santa Cruz,Producción convencional,300156.22160
2014,12,2014-12,Santa Cruz,Shale gas,0
2014,12,2014-12,Santa Cruz,Tight gas,3210.125
2014,12,2014-12,Tierra del Fuego,Producción convencional,282220.180
2014,12,2014-12,Tierra del Fuego,Shale gas,0
2014,12,2014-12,Tierra del Fuego,Tight gas,0
2015,1,2015-01,Chubut,Producción convencional,298641.672148433
2015,1,2015-01,Chubut,Shale gas,297.96
2015,1,2015-01,Chubut,Tight gas,0
2015,1,2015-01,Estado Nacional,Producción convencional,402074.144
2015,1,2015-01,Estado Nacional,Shale gas,0
2015,1,2015-01,Estado Nacional,Tight gas,0
2015,1,2015-01,Formosa,Producción convencional,2307.554
2015,1,2015-01,Formosa,Shale gas,0
2015,1,2015-01,Formosa,Tight gas,0
2015,1,2015-01,Jujuy,Producción convencional,370.34
2015,1,2015-01,Jujuy,Shale gas,0
2015,1,2015-01,Jujuy,Tight gas,0
2015,1,2015-01,La Pampa,Producción convencional,39292.42700000
2015,1,2015-01,La Pampa,Shale gas,0
2015,1,2015-01,La Pampa,Tight gas,0
2015,1,2015-01,La Rioja,Producción convencional,0
2015,1,2015-01,La Rioja,Shale gas,0
2015,1,2015-01,La Rioja,Tight gas,0
2015,1,2015-01,Mendoza,Producción convencional,197103.85690000
2015,1,2015-01,Mendoza,Shale gas,9.96
2015,1,2015-01,Mendoza,Tight gas,7307.98
2015,1,2015-01,Neuquén,Producción convencional,1180009.96812000
2015,1,2015-01,Neuquén,Shale gas,83541.248750
2015,1,2015-01,Neuquén,Tight gas,398094.06273
2015,1,2015-01,Rio Negro,Producción convencional,76752.80000000
2015,1,2015-01,Rio Negro,Shale gas,0
2015,1,2015-01,Rio Negro,Tight gas,54770.940
2015,1,2015-01,Salta,Producción convencional,242537.18300000
2015,1,2015-01,Salta,Shale gas,0
2015,1,2015-01,Salta,Tight gas,0
2015,1,2015-01,San Juan,Producción convencional,0
2015,1,2015-01,San Juan,Shale gas,0
2015,1,2015-01,San Juan,Tight gas,0
2015,1,2015-01,Santa Cruz,Producción convencional,325295.57953
2015,1,2015-01,Santa Cruz,Shale gas,0
2015,1,2015-01,Santa Cruz,Tight gas,3685.874
2015,1,2015-01,Tierra del Fuego,Producción convencional,283313.530
2015,1,2015-01,Tierra del Fuego,Shale gas,0
2015,1,2015-01,Tierra del Fuego,Tight gas,0
2015,2,2015-02,Chubut,Producción convencional,273356.681612288
2015,2,2015-02,Chubut,Shale gas,197.26
2015,2,2015-02,Chubut,Tight gas,0
2015,2,2015-02,Estado Nacional,Producción convencional,344505.692
2015,2,2015-02,Estado Nacional,Shale gas,0
2015,2,2015-02,Estado Nacional,Tight gas,0
2015,2,2015-02,Formosa,Producción convencional,2139.278
2015,2,2015-02,Formosa,Shale gas,0
2015,2,2015-02,Formosa,Tight gas,0
2015,2,2015-02,Jujuy,Producción convencional,343.13
2015,2,2015-02,Jujuy,Shale gas,0
2015,2,2015-02,Jujuy,Tight gas,0
2015,2,2015-02,La Pampa,Producción convencional,36869.79400000
2015,2,2015-02,La Pampa,Shale gas,0
2015,2,2015-02,La Pampa,Tight gas,0
2015,2,2015-02,La Rioja,Producción convencional,0
2015,2,2015-02,La Rioja,Shale gas,0
2015,2,2015-02,La Rioja,Tight gas,0
2015,2,2015-02,Mendoza,Producción convencional,181345.82317000
2015,2,2015-02,Mendoza,Shale gas,8.09
2015,2,2015-02,Mendoza,Tight gas,6895.39
2015,2,2015-02,Neuquén,Producción convencional,1073255.26031000
2015,2,2015-02,Neuquén,Shale gas,75586.369590
2015,2,2015-02,Neuquén,Tight gas,359736.73740
2015,2,2015-02,Rio Negro,Producción convencional,66384.90900000
2015,2,2015-02,Rio Negro,Shale gas,0
2015,2,2015-02,Rio Negro,Tight gas,50245.002
2015,2,2015-02,Salta,Producción convencional,216727.32800000
2015,2,2015-02,Salta,Shale gas,0
2015,2,2015-02,Salta,Tight gas,0
2015,2,2015-02,San Juan,Producción convencional,0
2015,2,2015-02,San Juan,Shale gas,0
2015,2,2015-02,San Juan,Tight gas,0
2015,2,2015-02,Santa Cruz,Producción convencional,290439.36265
2015,2,2015-02,Santa Cruz,Shale gas,0
2015,2,2015-02,Santa Cruz,Tight gas,2855.646
2015,2,2015-02,Tierra del Fuego,Producción convencional,248481.987
2015,2,2015-02,Tierra del Fuego,Shale gas,0
2015,2,2015-02,Tierra del Fuego,Tight gas,0
2015,3,2015-03,Chubut,Producción convencional,299073.758882369
2015,3,2015-03,Chubut,Shale gas,351.57
2015,3,2015-03,Chubut,Tight gas,0
2015,3,2015-03,Estado Nacional,Producción convencional,395131.460
2015,3,2015-03,Estado Nacional,Shale gas,0
2015,3,2015-03,Estado Nacional,Tight gas,0
2015,3,2015-03,Formosa,Producción convencional,2405.579
2015,3,2015-03,Formosa,Shale gas,0
2015,3,2015-03,Formosa,Tight gas,0
2015,3,2015-03,Jujuy,Producción convencional,367.990
2015,3,2015-03,Jujuy,Shale gas,0
2015,3,2015-03,Jujuy,Tight gas,0
2015,3,2015-03,La Pampa,Producción convencional,41130.36800000
2015,3,2015-03,La Pampa,Shale gas,0
2015,3,2015-03,La Pampa,Tight gas,0
2015,3,2015-03,La Rioja,Producción convencional,0
2015,3,2015-03,La Rioja,Shale gas,0
2015,3,2015-03,La Rioja,Tight gas,0
2015,3,2015-03,Mendoza,Producción convencional,203726.87053076
2015,3,2015-03,Mendoza,Shale gas,8.55
2015,3,2015-03,Mendoza,Tight gas,7667.08
2015,3,2015-03,Neuquén,Producción convencional,1194789.00574000
2015,3,2015-03,Neuquén,Shale gas,81357.966740
2015,3,2015-03,Neuquén,Tight gas,422155.25202
2015,3,2015-03,Rio Negro,Producción convencional,72787.73600000
2015,3,2015-03,Rio Negro,Shale gas,0
2015,3,2015-03,Rio Negro,Tight gas,54536.609
2015,3,2015-03,Salta,Producción convencional,236800.78500000
2015,3,2015-03,Salta,Shale gas,0
2015,3,2015-03,Salta,Tight gas,0
2015,3,2015-03,San Juan,Producción convencional,0
2015,3,2015-03,San Juan,Shale gas,0
2015,3,2015-03,San Juan,Tight gas,0
2015,3,2015-03,Santa Cruz,Producción convencional,322816.4810621
2015,3,2015-03,Santa Cruz,Shale gas,0
2015,3,2015-03,Santa Cruz,Tight gas,3404.593
2015,3,2015-03,Tierra del Fuego,Producción convencional,273699.433
2015,3,2015-03,Tierra del Fuego,Shale gas,0
2015,3,2015-03,Tierra del Fuego,Tight gas,0
2015,4,2015-04,Chubut,Producción convencional,292712.210097978
2015,4,2015-04,Chubut,Shale gas,482.14
2015,4,2015-04,Chubut,Tight gas,0
2015,4,2015-04,Estado Nacional,Producción convencional,421125.566
2015,4,2015-04,Estado Nacional,Shale gas,0
2015,4,2015-04,Estado Nacional,Tight gas,0
2015,4,2015-04,Formosa,Producción convencional,2391.89
2015,4,2015-04,Formosa,Shale gas,0
2015,4,2015-04,Formosa,Tight gas,0
2015,4,2015-04,Jujuy,Producción convencional,353.360
2015,4,2015-04,Jujuy,Shale gas,0
2015,4,2015-04,Jujuy,Tight gas,0
2015,4,2015-04,La Pampa,Producción convencional,40417.43600000
2015,4,2015-04,La Pampa,Shale gas,0
2015,4,2015-04,La Pampa,Tight gas,0
2015,4,2015-04,La Rioja,Producción convencional,0
2015,4,2015-04,La Rioja,Shale gas,0
2015,4,2015-04,La Rioja,Tight gas,0
2015,4,2015-04,Mendoza,Producción convencional,192747.61367000
2015,4,2015-04,Mendoza,Shale gas,8.31
2015,4,2015-04,Mendoza,Tight gas,6347.63
2015,4,2015-04,Neuquén,Producción convencional,1143738.42191000
2015,4,2015-04,Neuquén,Shale gas,80889.047970
2015,4,2015-04,Neuquén,Tight gas,422594.56662
2015,4,2015-04,Rio Negro,Producción convencional,72022.14300000
2015,4,2015-04,Rio Negro,Shale gas,0
2015,4,2015-04,Rio Negro,Tight gas,52970.01800
2015,4,2015-04,Salta,Producción convencional,233194.21900000
2015,4,2015-04,Salta,Shale gas,0
2015,4,2015-04,Salta,Tight gas,0
2015,4,2015-04,San Juan,Producción convencional,0
2015,4,2015-04,San Juan,Shale gas,0
2015,4,2015-04,San Juan,Tight gas,0
2015,4,2015-04,Santa Cruz,Producción convencional,314793.71466
2015,4,2015-04,Santa Cruz,Shale gas,0
2015,4,2015-04,Santa Cruz,Tight gas,3933.402
2015,4,2015-04,Tierra del Fuego,Producción convencional,234924.171
2015,4,2015-04,Tierra del Fuego,Shale gas,0
2015,4,2015-04,Tierra del Fuego,Tight gas,0
2015,5,2015-05,Chubut,Producción convencional,294727.388338726
